Type bevoegde overheid;Bevoegde overheid (eerste aanleg);Jaar indiening;Maand;Aantal ingediende vergunningsaanvragen;Aantal vergunningsaanvragen in behandeling (eerste aanleg);Aantal stopgezette vergunningsaanvragen (eerste aanleg);Aantal vergunningen (eerste aanleg);Aantal weigeringen (eerste aanleg);Aantal stilzwijgende weigeringen (eerste aanleg);Doorlooptijd aanvraag vanaf indienen tot beslissen (eerste aanleg);Aantal aanvragen doorverwezen naar juiste overheid (eerste aanleg);Aantal aanvragen met een vraag om extra informatie of wijzigingsverzoek voor de VENO verklaring (eerste aanleg);Aantal aanvragen onvolledig of onontvankelijk (eerste aanleg);Doorlooptijd tot volledig en ontvankelijk (eerste aanleg);Aantal aanvragen met adminsitratieve lus (eerste aanleg);Aantal aanvragen met Wijzigingsverzoek of extra info na V&O (eerste aanleg);Aantal aanvragen Beslist met Openbaar onderzoek ( gewone procedure )(eerste aanleg)
Gemeente;Liedekerke;2020;2020-apr.;11;0;2;8;1;0;40,0 dagen;0;4;0;26,6 dagen;0;0;1,00
Gemeente;Liedekerke;2020;2020-mei;14;0;1;9;1;0;75,8 dagen;0;4;3;22,2 dagen;0;1;4,00
Gemeente;Liedekerke;2020;2020-jun.;17;0;3;14;0;0;73,9 dagen;0;3;0;25,8 dagen;0;0;3,00
Gemeente;Liedekerke;2020;2020-jul.;14;0;2;11;0;1;97,3 dagen;1;4;0;28,8 dagen;0;0;6,00
Gemeente;Liedekerke;2020;2020-aug.;20;0;1;17;1;0;81,4 dagen;0;2;1;20,9 dagen;1;0;6,00
Gemeente;Liedekerke;2020;2020-sep.;7;0;1;6;0;0;73,8 dagen;0;1;0;22,2 dagen;0;0;2,00
Gemeente;Liedekerke;2020;2020-okt.;16;0;3;11;0;1;75,6 dagen;0;3;1;22,4 dagen;1;1;3,00
Gemeente;Liedekerke;2020;2020-nov.;15;0;3;9;2;0;91,2 dagen;0;5;1;21,6 dagen;2;0;5,00
Gemeente;Liedekerke;2020;2020-dec.;19;0;0;16;3;0;73,1 dagen;0;5;0;31,4 dagen;0;0;2,00
Gemeente;Liedekerke;2021;2021-jan.;9;0;1;8;0;0;91,9 dagen;0;2;0;24,0 dagen;0;0;4,00
Gemeente;Liedekerke;2021;2021-feb.;18;0;2;15;0;1;67,1 dagen;0;1;0;17,0 dagen;1;0;2,00
Gemeente;Liedekerke;2021;2021-mrt.;23;0;3;15;3;0;78,7 dagen;1;9;2;27,4 dagen;1;0;4,00
Gemeente;Liedekerke;2021;2021-apr.;16;0;1;11;1;1;75,0 dagen;0;5;2;25,8 dagen;1;0;2,00
Gemeente;Liedekerke;2021;2021-mei;12;0;1;8;3;0;74,9 dagen;0;3;0;26,6 dagen;0;0;3,00
Gemeente;Liedekerke;2021;2021-jun.;9;0;0;8;1;0;116,7 dagen;0;6;0;59,4 dagen;2;0;5,00
Gemeente;Liedekerke;2021;2021-jul.;8;0;1;4;0;0;82,8 dagen;0;2;3;42,0 dagen;1;0;2,00
Gemeente;Liedekerke;2021;2021-aug.;8;0;2;6;0;0;75,5 dagen;0;2;0;32,3 dagen;0;0;1,00
Gemeente;Liedekerke;2021;2021-sep.;9;0;2;5;1;0;74,8 dagen;1;4;1;38,2 dagen;0;0;1,00
Gemeente;Liedekerke;2021;2021-okt.;11;0;1;10;0;0;73,5 dagen;0;2;0;28,8 dagen;2;0;2,00
Gemeente;Liedekerke;2021;2021-nov.;4;0;0;4;0;0;119,8 dagen;0;1;0;31,5 dagen;0;0;4,00
Gemeente;Liedekerke;2021;2021-dec.;6;0;2;3;1;0;78,3 dagen;0;2;0;28,5 dagen;1;0;3,00
Gemeente;Liedekerke;2022;2022-jan.;6;0;1;4;1;0;83,0 dagen;0;3;0;40,6 dagen;0;0;1,00
Gemeente;Liedekerke;2022;2022-feb.;13;0;1;8;0;0;96,6 dagen;1;7;4;37,6 dagen;0;0;4,00
Gemeente;Liedekerke;2022;2022-mrt.;10;0;0;10;0;0;99,0 dagen;1;6;0;46,2 dagen;0;0;3,00
Gemeente;Liedekerke;2022;2022-apr.;8;0;1;6;1;0;120,4 dagen;0;5;0;52,3 dagen;1;0;2,00
Gemeente;Liedekerke;2022;2022-mei;11;0;1;8;0;0;117,5 dagen;0;8;2;63,0 dagen;0;0;1,00
Gemeente;Liedekerke;2022;2022-jun.;4;0;2;2;0;0;82,5 dagen;0;2;0;35,0 dagen;0;0;0,00
Gemeente;Liedekerke;2022;2022-jul.;9;0;0;5;0;0;140,2 dagen;0;9;4;71,2 dagen;0;0;3,00
Gemeente;Liedekerke;2022;2022-aug.;7;0;1;3;2;0;170,6 dagen;2;3;1;101,4 dagen;0;0;2,00
Gemeente;Liedekerke;2022;2022-sep.;13;0;5;5;2;0;96,4 dagen;0;4;1;43,6 dagen;0;0;1,00
Gemeente;Liedekerke;2022;2022-okt.;5;0;1;3;1;0;116,0 dagen;0;3;0;59,5 dagen;0;0;3,00
Gemeente;Liedekerke;2022;2022-nov.;10;0;0;10;0;0;88,9 dagen;0;8;0;46,7 dagen;0;0;5,00
Gemeente;Liedekerke;2022;2022-dec.;11;0;1;9;1;0;99,5 dagen;1;9;0;53,9 dagen;0;0;2,00
Gemeente;Liedekerke;2023;2023-jan.;7;0;1;5;0;1;92,8 dagen;0;4;0;40,2 dagen;0;0;3,00
Gemeente;Liedekerke;2023;2023-feb.;8;0;0;7;0;0;83,7 dagen;0;7;1;41,7 dagen;0;0;1,00
Gemeente;Liedekerke;2023;2023-mrt.;4;0;1;2;0;0;86,0 dagen;0;2;1;32,0 dagen;0;0;1,00
Gemeente;Liedekerke;2023;2023-apr.;7;0;2;5;0;0;95,6 dagen;1;6;0;45,6 dagen;0;0;1,00
Gemeente;Liedekerke;2023;2023-mei;10;0;0;7;0;0;88,6 dagen;0;9;3;46,4 dagen;0;0;2,00
Gemeente;Liedekerke;2023;2023-jun.;17;0;1;11;0;0;118,8 dagen;0;12;5;63,1 dagen;0;0;4,00
Gemeente;Liedekerke;2023;2023-jul.;6;0;0;5;0;0;133,4 dagen;0;5;1;63,6 dagen;0;0;3,00
Gemeente;Liedekerke;2023;2023-aug.;8;0;1;6;0;0;122,2 dagen;1;3;1;38,5 dagen;1;0;4,00
Gemeente;Liedekerke;2023;2023-sep.;16;0;2;13;1;0;105,4 dagen;1;7;0;47,9 dagen;0;0;3,00
Gemeente;Liedekerke;2023;2023-okt.;11;0;2;8;0;0;112,1 dagen;1;5;1;48,8 dagen;0;0;3,00
Gemeente;Liedekerke;2023;2023-nov.;10;0;1;5;0;0;112,4 dagen;2;8;4;45,6 dagen;0;0;2,00
Gemeente;Liedekerke;2023;2023-dec.;14;0;3;9;1;0;126,8 dagen;0;11;1;67,8 dagen;0;0;3,00
Gemeente;Liedekerke;2024;2024-jan.;3;0;1;2;0;0;90,0 dagen;0;1;0;41,0 dagen;0;0;0,00
Gemeente;Liedekerke;2024;2024-feb.;8;0;0;4;2;0;151,0 dagen;0;8;2;68,5 dagen;0;0;5,00
Gemeente;Liedekerke;2024;2024-mrt.;8;0;2;5;0;0;132,8 dagen;0;5;1;69,0 dagen;0;0;2,00
Gemeente;Liedekerke;2024;2024-apr.;7;0;1;5;0;0;128,0 dagen;0;5;1;62,0 dagen;0;0;3,00
Gemeente;Liedekerke;2024;2024-mei;10;0;0;6;2;0;109,8 dagen;0;9;2;47,5 dagen;0;0;2,00
Gemeente;Liedekerke;2024;2024-jun.;12;0;1;6;2;0;95,4 dagen;0;5;3;40,0 dagen;0;0;2,00
Gemeente;Liedekerke;2024;2024-jul.;11;0;0;7;0;0;101,7 dagen;0;3;4;34,4 dagen;1;0;3,00
Gemeente;Liedekerke;2024;2024-aug.;12;0;1;4;1;0;76,0 dagen;1;3;6;24,0 dagen;1;0;2,00
Gemeente;Liedekerke;2024;2024-sep.;9;0;0;6;0;0;80,7 dagen;0;5;3;18,7 dagen;0;0;4,00
Gemeente;Liedekerke;2024;2024-okt.;9;0;0;6;0;0;111,5 dagen;0;5;3;43,2 dagen;0;0;3,00
Gemeente;Liedekerke;2024;2024-nov.;14;0;0;6;2;0;111,6 dagen;0;10;6;43,4 dagen;0;0;3,00
Gemeente;Liedekerke;2024;2024-dec.;13;0;1;9;1;0;96,3 dagen;1;6;2;40,7 dagen;0;0;2,00
Gemeente;Liedekerke;2025;2025-jan.;12;0;1;7;1;0;125,0 dagen;1;5;3;55,8 dagen;0;0;3,00
Gemeente;Liedekerke;2025;2025-feb.;11;0;0;9;0;0;91,9 dagen;0;6;2;31,9 dagen;0;0;3,00
Gemeente;Liedekerke;2025;2025-mrt.;10;0;0;6;0;0;98,2 dagen;0;4;4;31,0 dagen;1;0;2,00
Gemeente;Liedekerke;2025;2025-apr.;15;0;0;11;1;0;81,9 dagen;0;6;3;22,3 dagen;0;0;4,00
Gemeente;Liedekerke;2025;2025-mei;10;0;1;2;3;0;75,2 dagen;1;5;4;26,2 dagen;0;0;1,00
Gemeente;Liedekerke;2025;2025-jun.;8;0;0;5;0;0;71,2 dagen;0;2;3;13,6 dagen;0;0;1,00
Gemeente;Liedekerke;2025;2025-jul.;3;1;0;1;0;0;118,0 dagen;0;3;1;60,0 dagen;0;0;0,00
Gemeente;Liedekerke;2025;2025-aug.;5;2;0;0;0;0;-;0;5;3;-;0;0;0,00
Gemeente;Liedekerke;2025;2025-sep.;7;6;0;0;0;0;-;0;1;1;-;0;0;0,00
Gemeente;Liedekerke;2025;2025-okt.;4;4;0;0;0;0;-;0;0;0;-;0;0;0,00
Gemeente;Liedekerke;2025;2025-nov.;9;9;0;0;0;0;-;0;0;0;-;0;0;0,00
Gemeente;Linkebeek;2018;2018-jan.;1;0;0;1;0;0;13,0 dagen;0;0;0;9,0 dagen;0;0;0,00
Gemeente;Linkebeek;2018;2018-feb.;3;0;1;2;0;0;87,5 dagen;1;0;0;34,0 dagen;1;0;0,00
Gemeente;Linkebeek;2018;2018-mrt.;6;0;0;4;2;0;74,0 dagen;0;0;0;29,7 dagen;0;0;0,00
Gemeente;Linkebeek;2018;2018-apr.;7;0;0;6;1;0;64,0 dagen;1;0;0;21,9 dagen;0;0;0,00
Gemeente;Linkebeek;2018;2018-mei;8;0;1;5;2;0;61,1 dagen;0;0;0;26,3 dagen;0;2;0,00
Gemeente;Linkebeek;2018;2018-jun.;10;0;0;10;0;0;70,0 dagen;0;0;0;25,5 dagen;0;1;0,00
Gemeente;Linkebeek;2018;2018-jul.;4;0;0;4;0;0;46,5 dagen;0;0;0;18,3 dagen;0;0;0,00
Gemeente;Linkebeek;2018;2018-aug.;8;0;0;8;0;0;70,1 dagen;0;0;0;24,5 dagen;2;0;1,00
Gemeente;Linkebeek;2018;2018-sep.;6;0;1;5;0;0;66,2 dagen;0;0;0;16,4 dagen;0;0;0,00
Gemeente;Linkebeek;2018;2018-okt.;3;0;1;2;0;0;56,0 dagen;0;0;0;21,5 dagen;0;0;0,00
Gemeente;Linkebeek;2018;2018-nov.;4;0;0;3;1;0;100,0 dagen;0;1;0;34,3 dagen;0;1;1,00
Gemeente;Linkebeek;2018;2018-dec.;4;0;1;3;0;0;73,7 dagen;0;0;0;26,0 dagen;0;0;0,00
Gemeente;Linkebeek;2019;2019-jan.;4;0;0;4;0;0;89,0 dagen;0;1;0;38,3 dagen;0;0;2,00
Gemeente;Linkebeek;2019;2019-feb.;3;0;0;3;0;0;83,3 dagen;0;1;0;54,3 dagen;0;0;0,00
Gemeente;Linkebeek;2019;2019-mrt.;5;0;1;3;1;0;82,5 dagen;0;0;0;24,0 dagen;0;1;1,00
Gemeente;Linkebeek;2019;2019-apr.;6;0;0;4;1;1;93,2 dagen;0;1;0;36,2 dagen;0;1;1,00
Gemeente;Linkebeek;2019;2019-mei;2;0;0;2;0;0;81,5 dagen;0;0;0;47,0 dagen;0;0;0,00
Gemeente;Linkebeek;2019;2019-jun.;4;0;0;4;0;0;47,5 dagen;0;0;0;19,5 dagen;0;0;0,00
Gemeente;Linkebeek;2019;2019-jul.;6;0;1;4;1;0;66,2 dagen;0;2;0;34,2 dagen;0;0;0,00
Gemeente;Linkebeek;2019;2019-aug.;4;0;0;4;0;0;64,3 dagen;0;1;0;25,3 dagen;0;0;0,00
Gemeente;Linkebeek;2019;2019-sep.;5;0;0;4;1;0;66,8 dagen;1;2;0;18,0 dagen;0;0;1,00
Gemeente;Linkebeek;2019;2019-okt.;8;0;2;4;1;1;76,8 dagen;0;2;0;29,0 dagen;0;0;0,00
Gemeente;Linkebeek;2019;2019-nov.;2;0;0;2;0;0;78,5 dagen;0;0;0;26,0 dagen;0;0;0,00
Gemeente;Linkebeek;2019;2019-dec.;7;0;0;3;3;1;91,0 dagen;0;0;0;29,9 dagen;0;2;1,00
Gemeente;Linkebeek;2020;2020-jan.;2;0;1;1;0;0;39,0 dagen;0;0;0;11,0 dagen;0;1;0,00
Gemeente;Linkebeek;2020;2020-feb.;8;0;1;6;1;0;64,3 dagen;0;1;0;23,7 dagen;0;0;0,00
Gemeente;Linkebeek;2020;2020-mrt.;4;0;0;3;1;0;73,8 dagen;0;0;0;18,5 dagen;0;0;0,00
Gemeente;Linkebeek;2020;2020-apr.;8;0;0;7;0;1;107,3 dagen;0;3;0;31,5 dagen;0;1;2,00
Gemeente;Linkebeek;2020;2020-mei;4;0;0;4;0;0;85,5 dagen;0;0;0;31,8 dagen;0;0;0,00
Gemeente;Linkebeek;2020;2020-jun.;4;0;0;2;2;0;84,5 dagen;0;0;0;25,0 dagen;0;0;1,00
Gemeente;Linkebeek;2020;2020-jul.;8;0;0;8;0;0;81,5 dagen;0;1;0;24,9 dagen;0;0;1,00
Gemeente;Linkebeek;2020;2020-aug.;3;0;1;1;0;1;87,5 dagen;0;2;0;37,0 dagen;0;0;0,00
Gemeente;Linkebeek;2020;2020-sep.;5;0;1;4;0;0;100,0 dagen;0;0;0;22,0 dagen;0;0;2,00
Gemeente;Linkebeek;2020;2020-okt.;4;0;0;4;0;0;56,3 dagen;0;0;0;8,5 dagen;0;0;0,00
Gemeente;Linkebeek;2020;2020-nov.;2;0;0;1;0;0;58,0 dagen;0;0;1;10,0 dagen;0;0;0,00
Gemeente;Linkebeek;2020;2020-dec.;7;0;1;5;0;0;136,0 dagen;0;0;1;29,8 dagen;0;0;5,00
Gemeente;Linkebeek;2021;2021-jan.;4;0;0;4;0;0;118,0 dagen;1;2;0;43,5 dagen;0;0;1,00
Gemeente;Linkebeek;2021;2021-feb.;3;0;0;2;1;0;109,3 dagen;1;0;0;23,3 dagen;0;1;1,00
Gemeente;Linkebeek;2021;2021-mrt.;7;0;2;5;0;0;83,8 dagen;2;3;0;37,6 dagen;0;1;0,00
Gemeente;Linkebeek;2021;2021-apr.;4;0;1;2;1;0;118,0 dagen;0;2;0;28,0 dagen;0;0;1,00
Gemeente;Linkebeek;2021;2021-mei;8;0;2;6;0;0;110,8 dagen;0;4;0;36,2 dagen;0;0;1,00
Gemeente;Linkebeek;2021;2021-jun.;3;0;0;2;0;0;132,0 dagen;1;1;1;53,5 dagen;0;0;1,00
Gemeente;Linkebeek;2021;2021-jul.;2;0;0;1;1;0;108,0 dagen;0;1;0;36,5 dagen;0;0;1,00
Gemeente;Linkebeek;2021;2021-aug.;3;0;0;2;0;0;63,5 dagen;0;0;1;7,5 dagen;0;0;0,00
Gemeente;Linkebeek;2021;2021-sep.;3;0;1;1;0;0;112,0 dagen;0;1;1;58,0 dagen;0;0;0,00
Gemeente;Linkebeek;2021;2021-okt.;5;0;0;5;0;0;95,0 dagen;0;1;0;35,6 dagen;0;0;1,00
Gemeente;Linkebeek;2021;2021-nov.;5;0;2;2;0;1;78,3 dagen;0;0;0;29,7 dagen;0;1;1,00
Gemeente;Linkebeek;2021;2021-dec.;5;0;1;2;2;0;111,5 dagen;0;2;0;38,8 dagen;0;0;3,00
Gemeente;Linkebeek;2022;2022-jan.;2;0;0;2;0;0;80,0 dagen;0;2;0;37,5 dagen;0;0;0,00
Gemeente;Linkebeek;2022;2022-feb.;2;0;0;1;1;0;71,5 dagen;0;2;0;27,0 dagen;0;0;0,00
Gemeente;Linkebeek;2022;2022-mrt.;4;0;0;3;1;0;40,0 dagen;0;0;0;6,5 dagen;0;1;1,00
Gemeente;Linkebeek;2022;2022-apr.;6;0;0;5;0;0;43,0 dagen;0;1;1;7,2 dagen;0;0;1,00
Gemeente;Linkebeek;2022;2022-mei;3;0;1;1;1;0;85,0 dagen;0;2;0;19,5 dagen;0;0;1,00
Gemeente;Linkebeek;2022;2022-jun.;5;0;0;3;1;0;71,8 dagen;0;3;1;18,8 dagen;0;0;2,00
Gemeente;Linkebeek;2022;2022-jul.;5;0;0;4;0;0;56,5 dagen;0;3;1;15,0 dagen;0;0;1,00
Gemeente;Linkebeek;2022;2022-aug.;7;0;0;5;0;0;74,8 dagen;0;4;2;26,0 dagen;0;0;1,00
Gemeente;Linkebeek;2022;2022-sep.;4;0;0;1;1;0;100,0 dagen;0;1;2;10,0 dagen;0;0;1,00
Gemeente;Linkebeek;2022;2022-okt.;3;0;0;3;0;0;87,3 dagen;0;1;0;42,7 dagen;0;0;1,00
Gemeente;Linkebeek;2022;2022-nov.;4;0;0;4;0;0;85,8 dagen;0;1;0;27,8 dagen;0;0;1,00
Gemeente;Linkebeek;2022;2022-dec.;7;0;0;6;1;0;96,1 dagen;0;3;0;22,1 dagen;0;0;6,00
Gemeente;Linkebeek;2023;2023-jan.;7;0;2;2;1;0;125,7 dagen;2;2;2;48,7 dagen;0;0;2,00
Gemeente;Linkebeek;2023;2023-feb.;5;0;0;2;2;0;51,5 dagen;0;2;1;12,0 dagen;0;0;0,00
Gemeente;Linkebeek;2023;2023-mrt.;3;0;0;2;0;0;139,0 dagen;0;1;1;74,5 dagen;0;0;1,00
Gemeente;Linkebeek;2023;2023-apr.;3;0;0;3;0;0;97,7 dagen;0;1;0;19,0 dagen;0;0;2,00
Gemeente;Linkebeek;2023;2023-mei;6;0;1;4;1;0;73,6 dagen;0;3;0;28,2 dagen;0;0;0,00
Gemeente;Linkebeek;2023;2023-jun.;4;0;0;2;0;0;53,0 dagen;0;0;2;15,5 dagen;0;0;0,00
Gemeente;Linkebeek;2023;2023-jul.;6;0;0;4;1;0;114,6 dagen;0;2;1;33,4 dagen;0;0;2,00
Gemeente;Linkebeek;2023;2023-aug.;3;0;1;1;1;0;76,0 dagen;0;1;0;31,5 dagen;0;0;0,00
Gemeente;Linkebeek;2023;2023-sep.;9;0;1;4;2;0;99,8 dagen;0;4;2;29,2 dagen;1;0;2,00
Gemeente;Linkebeek;2023;2023-okt.;5;0;0;4;1;0;59,4 dagen;0;2;0;20,6 dagen;0;1;0,00
Gemeente;Linkebeek;2023;2023-nov.;6;0;0;5;1;0;101,2 dagen;0;4;0;38,3 dagen;0;0;2,00
Gemeente;Linkebeek;2023;2023-dec.;8;0;0;4;2;0;130,7 dagen;0;6;2;53,5 dagen;0;0;3,00
Gemeente;Linkebeek;2024;2024-jan.;3;0;1;2;0;0;80,0 dagen;0;2;0;23,5 dagen;1;0;1,00
Gemeente;Linkebeek;2024;2024-feb.;2;0;0;1;0;0;82,0 dagen;0;1;1;29,0 dagen;0;0;0,00
Gemeente;Linkebeek;2024;2024-mrt.;8;0;0;7;1;0;88,4 dagen;0;4;0;36,5 dagen;0;0;1,00
Gemeente;Linkebeek;2024;2024-apr.;7;0;1;5;0;0;85,6 dagen;0;3;1;27,2 dagen;0;0;2,00
Gemeente;Linkebeek;2024;2024-mei;2;0;0;2;0;0;78,5 dagen;0;1;0;28,5 dagen;0;0;0,00
Gemeente;Linkebeek;2024;2024-jun.;7;0;0;4;1;0;87,6 dagen;0;3;2;32,2 dagen;0;1;1,00
Gemeente;Linkebeek;2024;2024-jul.;2;0;0;2;0;0;124,5 dagen;0;2;0;50,0 dagen;0;0;1,00
Gemeente;Linkebeek;2024;2024-aug.;4;0;0;3;0;0;49,3 dagen;0;3;1;23,0 dagen;0;0;0,00
Gemeente;Linkebeek;2024;2024-sep.;7;0;1;3;1;0;138,5 dagen;0;6;2;47,3 dagen;0;0;2,00
Gemeente;Linkebeek;2024;2024-okt.;3;0;0;2;0;0;82,5 dagen;0;3;1;35,0 dagen;0;0;0,00
Gemeente;Linkebeek;2024;2024-nov.;2;0;0;0;2;0;104,5 dagen;0;0;0;26,0 dagen;0;0;1,00
Gemeente;Linkebeek;2024;2024-dec.;2;0;1;0;0;0;-;0;1;1;-;0;0;0,00
Gemeente;Linkebeek;2025;2025-jan.;4;0;0;3;0;0;53,0 dagen;0;3;1;31,7 dagen;0;0;0,00
Gemeente;Linkebeek;2025;2025-feb.;3;0;0;2;0;0;93,0 dagen;0;3;1;42,0 dagen;0;0;0,00
Gemeente;Linkebeek;2025;2025-mrt.;1;0;0;1;0;0;115,0 dagen;0;1;0;65,0 dagen;0;0;0,00
Gemeente;Linkebeek;2025;2025-apr.;3;0;1;1;1;0;84,0 dagen;0;1;0;21,0 dagen;0;0;1,00
Gemeente;Linkebeek;2025;2025-mei;2;0;0;2;0;0;52,5 dagen;0;1;0;6,5 dagen;0;0;0,00
Gemeente;Linkebeek;2025;2025-jun.;5;0;0;2;0;0;54,0 dagen;0;5;3;28,0 dagen;0;0;0,00
Gemeente;Linkebeek;2025;2025-jul.;3;1;0;1;0;0;67,0 dagen;0;3;1;26,0 dagen;0;0;0,00
Gemeente;Linkebeek;2025;2025-aug.;5;1;0;4;0;0;44,3 dagen;0;5;0;18,3 dagen;0;0;0,00
Gemeente;Linkebeek;2025;2025-sep.;6;3;0;1;0;0;69,0 dagen;0;6;2;26,0 dagen;0;0;0,00
Gemeente;Linkebeek;2025;2025-okt.;1;0;0;0;0;0;-;0;1;1;-;0;0;0,00
Gemeente;Linkebeek;2025;2025-nov.;6;6;0;0;0;0;-;0;0;0;-;0;0;0,00
Gemeente;Linter;2018;2018-jan.;1;0;0;0;0;0;-;0;0;1;-;0;0;0,00
Gemeente;Linter;2018;2018-feb.;2;0;0;2;0;0;77,0 dagen;0;1;0;30,0 dagen;0;0;1,00
Gemeente;Linter;2018;2018-mrt.;6;0;1;5;0;0;45,6 dagen;0;3;0;18,4 dagen;0;0;0,00
Gemeente;Linter;2018;2018-apr.;9;0;1;8;0;0;69,4 dagen;0;2;0;23,3 dagen;0;0;3,00
Gemeente;Linter;2018;2018-mei;11;0;1;9;1;0;44,3 dagen;0;0;0;13,4 dagen;0;0;1,00
Gemeente;Linter;2018;2018-jun.;8;0;0;7;1;0;89,3 dagen;0;0;0;13,6 dagen;1;0;4,00
Gemeente;Linter;2018;2018-jul.;7;0;1;5;0;0;76,4 dagen;0;0;1;26,4 dagen;0;0;1,00
Gemeente;Linter;2018;2018-aug.;4;0;0;4;0;0;68,0 dagen;0;0;0;28,5 dagen;0;0;0,00
Gemeente;Linter;2018;2018-sep.;6;0;1;3;0;0;89,7 dagen;0;2;2;30,0 dagen;0;0;1,00
Gemeente;Linter;2018;2018-okt.;10;0;1;6;0;0;75,2 dagen;0;2;3;30,0 dagen;0;0;0,00
Gemeente;Linter;2018;2018-nov.;5;0;0;4;0;0;68,8 dagen;0;0;1;27,3 dagen;0;0;1,00
Gemeente;Linter;2018;2018-dec.;7;0;0;6;0;0;67,8 dagen;0;1;1;25,5 dagen;0;0;0,00
Gemeente;Linter;2019;2019-jan.;9;0;1;8;0;0;74,6 dagen;0;2;0;29,3 dagen;0;0;3,00
Gemeente;Linter;2019;2019-feb.;7;0;0;7;0;0;84,3 dagen;0;0;0;24,0 dagen;0;0;2,00
Gemeente;Linter;2019;2019-mrt.;13;0;1;11;1;0;67,9 dagen;0;2;0;27,3 dagen;0;0;3,00
Gemeente;Linter;2019;2019-apr.;6;0;0;6;0;0;77,2 dagen;0;1;0;29,8 dagen;0;0;2,00
Gemeente;Linter;2019;2019-mei;7;0;0;7;0;0;78,3 dagen;0;0;0;26,6 dagen;0;0;2,00
Gemeente;Linter;2019;2019-jun.;7;0;0;7;0;0;71,7 dagen;0;0;0;24,6 dagen;0;0;0,00
Gemeente;Linter;2019;2019-jul.;6;0;0;6;0;0;73,3 dagen;0;2;0;21,0 dagen;0;0;3,00
Gemeente;Linter;2019;2019-aug.;8;0;1;6;0;1;115,4 dagen;0;0;0;28,6 dagen;1;1;5,00
Gemeente;Linter;2019;2019-sep.;3;0;0;3;0;0;66,0 dagen;0;0;0;29,7 dagen;0;0;0,00
Gemeente;Linter;2019;2019-okt.;10;0;0;8;0;1;93,7 dagen;0;2;1;35,0 dagen;0;0;2,00
Gemeente;Linter;2019;2019-nov.;11;0;0;10;0;0;73,5 dagen;0;1;1;26,9 dagen;0;1;1,00
Gemeente;Linter;2019;2019-dec.;11;0;1;10;0;0;76,8 dagen;0;0;0;19,3 dagen;0;0;4,00
Gemeente;Linter;2020;2020-jan.;5;0;0;3;1;0;108,5 dagen;0;1;1;38,5 dagen;0;0;1,00
Gemeente;Linter;2020;2020-feb.;4;0;0;3;0;0;63,3 dagen;0;0;1;27,7 dagen;0;0;0,00
Gemeente;Linter;2020;2020-mrt.;8;0;0;8;0;0;89,3 dagen;0;0;0;28,4 dagen;0;0;4,00
Gemeente;Linter;2020;2020-apr.;12;0;1;10;1;0;85,8 dagen;0;0;0;24,5 dagen;0;0;3,00
Gemeente;Linter;2020;2020-mei;8;0;0;8;0;0;90,9 dagen;0;1;0;28,5 dagen;0;0;4,00
Gemeente;Linter;2020;2020-jun.;10;0;1;8;0;0;91,0 dagen;0;0;1;27,9 dagen;0;0;3,00
Gemeente;Linter;2020;2020-jul.;9;0;0;8;1;0;97,4 dagen;0;1;0;25,2 dagen;0;0;6,00
Gemeente;Linter;2020;2020-aug.;3;0;0;3;0;0;85,3 dagen;0;0;0;29,0 dagen;0;0;1,00
Gemeente;Linter;2020;2020-sep.;6;0;0;6;0;0;64,8 dagen;0;1;0;34,8 dagen;0;0;0,00
Gemeente;Linter;2020;2020-okt.;6;0;0;5;1;0;95,2 dagen;0;0;0;29,8 dagen;0;0;4,00
Gemeente;Linter;2020;2020-nov.;8;0;0;8;0;0;102,1 dagen;0;3;0;28,9 dagen;1;1;3,00
Gemeente;Linter;2020;2020-dec.;11;0;1;8;1;1;88,4 dagen;1;2;0;32,5 dagen;2;1;2,00
Gemeente;Linter;2021;2021-jan.;10;0;0;9;1;0;74,8 dagen;0;4;0;28,0 dagen;1;0;2,00
Gemeente;Linter;2021;2021-feb.;15;0;2;12;0;0;89,2 dagen;0;8;1;38,3 dagen;1;0;3,00
Gemeente;Linter;2021;2021-mrt.;12;0;1;11;0;0;74,8 dagen;0;4;0;27,5 dagen;0;0;6,00
Gemeente;Linter;2021;2021-apr.;8;0;0;7;1;0;100,4 dagen;0;4;0;44,4 dagen;0;1;4,00
Gemeente;Linter;2021;2021-mei;21;0;6;10;1;1;75,2 dagen;1;8;3;25,3 dagen;0;0;5,00
Gemeente;Linter;2021;2021-jun.;17;0;1;6;1;0;122,9 dagen;0;3;9;33,7 dagen;1;1;5,00
Gemeente;Linter;2021;2021-jul.;4;0;0;4;0;0;113,5 dagen;0;2;0;26,8 dagen;1;0;2,00
Gemeente;Linter;2021;2021-aug.;13;0;0;12;1;0;135,3 dagen;0;8;0;42,4 dagen;3;2;6,00
Gemeente;Linter;2021;2021-sep.;4;0;0;4;0;0;105,5 dagen;0;2;0;33,0 dagen;0;0;2,00
Gemeente;Linter;2021;2021-okt.;11;0;1;6;1;0;97,9 dagen;0;7;3;23,0 dagen;0;0;3,00
Gemeente;Linter;2021;2021-nov.;9;0;2;7;0;0;86,0 dagen;0;2;0;8,9 dagen;0;0;3,00
Gemeente;Linter;2021;2021-dec.;11;0;0;10;1;0;120,2 dagen;0;9;0;41,8 dagen;0;0;5,00
Gemeente;Linter;2022;2022-jan.;5;0;0;3;0;0;89,7 dagen;0;2;2;20,3 dagen;0;0;1,00
